"id","regiao","media_declividade","praca_ou_parque","unidades_iluminacao","atividades_economicas","meio_fio","pavimentacao","caminhavel"
"16737384",2,"3.7675",0,3,16,1,1,1
"16887417",2,"2.64",0,3,25,1,1,1
"17049858",2,"3.62",0,5,7,1,1,1
"16012278",2,"4.44",0,3,10,1,1,1
"16187304",2,"4.693333333333333",0,3,4,1,1,1
"16368483",2,"1.33",0,3,4,1,1,1
"16893553",2,"2.454",0,3,5,1,1,1
"16931145",2,"3.225",0,6,6,1,1,1
"16949912",2,"3.66",0,3,11,1,1,1
"16962378",2,"3.33",0,3,9,1,1,1
"17062391",2,"0.415",0,3,30,1,1,1
"16074747",2,"4.92",0,3,4,1,1,1
"16287266",2,"3.08",0,5,7,1,1,1
"16556069",2,"2.23",0,4,10,1,1,1
"16737289",2,"3.37",0,5,7,1,1,1
"16893550",2,"3.72",0,3,5,1,1,1
"15774670",2,"1.42",0,4,14,1,1,1
"15805976",2,"0.91",0,4,7,1,1,1
"15880934",2,"4.35",0,3,19,1,1,1
"16318523",2,"3.08",0,6,10,1,1,1
"16393655",2,"3.24",0,3,28,1,1,1
"16531101",2,"3.8633333333333333",0,4,9,1,1,1
"16918555",2,"2.454",0,4,5,1,1,1
"15018823",2,"0.7333333333333333",1,3,6,1,1,1
"15768441",2,"3.23",0,3,9,1,1,1
"15812227",2,"0.91",0,3,7,1,1,1
"15849795",2,"2.86",0,3,9,1,1,1
"16299766",2,"3.08",0,3,10,1,1,1
"17037388",2,"2.1214285714285714",0,4,6,1,1,1
"14281474",2,"0.89",0,3,96,1,1,1
"15949808",2,"4.18",0,3,18,1,1,1
"16899950",2,"2.4575",0,3,21,1,1,1
"16924897",2,"3.225",0,3,35,1,1,1
"16856075",2,"4.634",0,4,13,1,1,1
"16881198",2,"2.4575",0,3,18,1,1,1
"16887358",2,"0.54",0,3,18,1,1,1
"16893698",2,"2.4575",0,3,17,1,1,1
"16893554",2,"2.454",1,4,5,1,1,1
"16074757",2,"4.92",0,3,4,1,1,1
"16293662",2,"0.79",0,6,23,1,1,1
"16599847",2,"0.53",0,3,50,1,1,1
"16737286",2,"3.37",0,4,11,1,1,1
"14612851",2,"0",0,1,4,1,1,1
"16824786",2,"3.72",0,3,9,1,1,1
"16824967",2,"2.04",0,3,46,1,1,1
"16856189",2,"2.4575",0,3,4,1,1,1
"16962404",2,"3.225",0,3,35,1,1,1
"16099855",2,"1.58",0,3,6,1,1,1
"16355943",2,"0.56",0,3,9,1,1,1
"16362233",2,"1.33",0,3,11,1,1,1
"16649938",2,"2.07",0,3,131,1,1,1
"16681183",2,"2.7925",0,3,42,1,1,1
"16781130",2,"1.11",0,3,75,1,1,1
"16831212",2,"2.04",0,4,4,1,1,1
"16981137",2,"4.88",0,3,7,1,1,1
"17049868",2,"3.62",0,3,5,1,1,1
"17049889",2,"1.1375",0,3,8,1,1,1
"14650356",2,"0",0,1,4,1,1,1
"15912307",2,"4.18",0,3,8,1,1,1
"15980934",2,"4.915",0,3,46,1,1,1
"16312260",2,"0.69",0,3,12,1,1,1
"16756120",2,"4.11",0,3,10,1,1,1
"16774774",2,"4.672",0,4,17,1,1,1
"16843716",2,"2.04",0,3,8,1,1,1
"17081149",2,"0.61",0,4,60,1,1,1
"15412581",2,"4.07",0,3,6,1,1,1
"15812228",2,"0.91",0,3,7,1,1,1
"16062251",2,"4.92",0,4,4,1,1,1
"16124850",2,"3.26",0,3,4,1,1,1
"16593602",2,"4.574285714285715",0,3,42,1,1,1
"15037872",2,"0",0,1,15,1,1,1
"15862243",2,"3.19",0,3,11,1,1,1
"15962156",2,"3.4375",0,3,11,1,1,1
"16374901",2,"3.24",0,3,18,1,1,1
"16399906",2,"3.24",0,3,26,1,1,1
"16462403",2,"4.64",0,3,81,1,1,1
"16543686",2,"1.01",0,3,29,1,1,1
"16737399",2,"1.96",0,3,67,1,1,1
"16968652",2,"3.225",0,4,4,1,1,1
"17037387",2,"2.1214285714285714",0,3,4,1,1,1
"16981129",2,"2.1214285714285714",0,4,8,1,1,1
"15749745",2,"3.1",0,3,8,1,1,1
"16131100",2,"3.26",0,3,4,1,1,1
"16281131",2,"3.0825",0,3,7,1,1,1
"17056107",2,"2.66",0,3,9,1,1,1
"17099948",2,"3.74",0,3,14,1,1,1
"15799727",2,"0.91",0,3,4,1,1,1
"15887301",2,"2.86",0,3,13,1,1,1
"16018414",2,"2.81",0,3,30,1,1,1
"16362231",2,"1.33",0,4,8,1,1,1
"16524851",2,"4.79",0,5,9,1,1,1
"16599853",2,"4.574285714285715",0,3,44,1,1,1
"16818537",2,"3.72",0,5,9,1,1,1
"16749786",2,"3.37",1,4,5,1,1,1
"16312249",2,"0.69",0,3,4,1,1,1
"16499832",2,"2.763333333333333",0,7,5,1,1,1
"16549818",2,"2.23",0,5,10,1,1,1
"14212686",2,"2.365",0,3,11,1,1,1
"16293634",2,"3.0825",0,3,5,1,1,1
"16299913",2,"0.79",0,4,24,1,1,1
"17018631",2,"2.1214285714285714",0,3,6,1,1,1
"17062392",2,"0.415",0,3,30,1,1,1
"14843940",2,"3.893333333333333",0,4,8,1,1,1
"15431336",2,"4.07",0,3,10,1,1,1
"15905970",2,"4.7175",0,3,4,1,1,1
"16606206",2,"3.99",0,3,7,1,1,1
"16737279",2,"3.37",0,4,5,1,1,1
"16818536",2,"3.72",0,5,9,1,1,1
"16137324",2,"3.95",0,4,30,1,1,1
"16256010",2,"3.08",0,3,8,1,1,1
"16674902",2,"2.9675",0,3,6,1,1,1
"16756139",2,"3.7675",0,3,5,1,1,1
"15737188",2,"3.23",0,3,7,1,1,1
"15774722",2,"0.91",0,3,8,1,1,1
"15862233",2,"3.19",0,3,6,1,1,1
"15918556",2,"4.18",0,3,7,1,1,1
"16556109",2,"2.88",0,5,6,1,1,1
"16662425",2,"2.7925",0,3,4,1,1,1
"15887244",2,"3.19",0,4,10,1,1,1
"16355984",2,"1.33",0,3,4,1,1,1
"16418679",2,"1.66",0,3,20,1,1,1
"16487348",2,"1.89",0,6,9,1,1,1
"16662433",2,"2.7925",0,3,8,1,1,1
"16724786",2,"3.37",0,4,11,1,1,1
"16787279",2,"4.672",0,6,14,1,1,1
"16849822",2,"4.634",0,6,13,1,1,1
"16849966",2,"2.04",0,4,4,1,1,1
"16756033",2,"3.37",1,4,4,1,1,1
"15874732",2,"0.21",0,3,10,1,1,1
"16174803",2,"4.693333333333333",0,4,4,1,1,1
"16337251",2,"3.04",0,3,5,1,1,1
"16718662",2,"2.9675",0,3,11,1,1,1
"16743533",2,"3.37",0,4,6,1,1,1
"16943648",2,"3.225",0,5,33,1,1,1
"16956123",2,"3.33",0,3,46,1,1,1
"15874798",2,"2.86",0,3,12,1,1,1
"15930974",2,"4.7175",0,3,5,1,1,1
"16299884",2,"3.0825",0,3,5,1,1,1
"16412428",2,"1.66",0,3,20,1,1,1
"16493559",2,"2.1175",0,6,11,1,1,1
"16531104",2,"2.88",0,4,6,1,1,1
"16587348",2,"3.82",0,3,45,1,1,1
"16724883",2,"3.7675",0,4,17,1,1,1
"16724885",2,"3.7675",0,3,33,1,1,1
"16899803",2,"2.454",0,5,5,1,1,1
"16393678",2,"2.1675",0,3,33,1,1,1
"16399931",2,"2.1675",0,3,34,1,1,1
"16493556",2,"2.1175",0,4,11,1,1,1
"16581096",2,"0.53",0,3,42,1,1,1
"16668674",2,"2.7925",0,3,17,1,1,1
"16674963",2,"3.17",0,4,12,1,1,1
"16962407",2,"3.225",0,3,37,1,1,1
"16362234",2,"1.33",0,4,4,1,1,1
"16981138",2,"4.88",0,5,7,1,1,1
"17018630",2,"2.1214285714285714",0,3,6,1,1,1
"17099903",2,"0.61",0,4,55,1,1,1
"16206067",2,"2.545",1,5,4,1,1,1
"14831403",2,"2.6533333333333333",0,4,6,1,1,1
"15949651",2,"3.4375",0,3,11,1,1,1
"16218569",2,"2.545",0,4,4,1,1,1
"16512334",2,"2.763333333333333",0,5,5,1,1,1
"16599848",2,"0.53",0,4,50,1,1,1
"16631171",2,"2.7925",0,3,8,1,1,1
"15762189",2,"3.23",0,3,9,1,1,1
"16018528",2,"4.44",0,3,5,1,1,1
"16781028",2,"4.672",0,6,12,1,1,1
"16881049",2,"3.72",0,3,5,1,1,1
"16674962",2,"3.17",0,4,7,1,1,1
"16743542",2,"3.37",1,5,6,1,1,1
"15887302",2,"2.86",0,3,6,1,1,1
"16087252",2,"4.92",0,4,5,1,1,1
"16499887",2,"3.61",0,4,32,1,1,1
"17018635",2,"2.1214285714285714",0,3,4,1,1,1
"14812563",2,"2.2825",0,6,4,1,1,1
"15874741",2,"3.19",0,3,10,1,1,1
"16093493",2,"0.74",0,3,12,1,1,1
"16174811",2,"2.545",0,3,14,1,1,1
"14594097",2,"0",0,1,4,1,1,1
"15487986",2,"0",0,1,7,1,1,1
"16737283",2,"3.37",0,3,6,1,1,1
"15799783",2,"4.825",0,3,8,1,1,1
"15962167",2,"4.9225",0,3,5,1,1,1
"16506137",2,"1.58",0,3,39,1,1,1
"16518562",2,"2.23",0,5,11,1,1,1
"17043617",2,"3.62",0,3,5,1,1,1
"17056142",2,"0.415",0,5,31,1,1,1
"15993408",2,"3.81",0,3,8,1,1,1
"16518628",2,"1.58",0,3,11,1,1,1
"16712409",2,"2.9675",0,3,11,1,1,1
"16749888",2,"3.7675",0,3,15,1,1,1
"16831208",2,"2.04",0,3,5,1,1,1
"14812601",2,"3.56",0,4,6,1,1,1
"15812229",2,"0.91",0,3,8,1,1,1
"15905965",2,"4.7175",0,3,5,1,1,1
"15949665",2,"4.9225",0,3,8,1,1,1
"16143572",2,"3.95",0,4,5,1,1,1
"16187306",2,"4.693333333333333",0,3,8,1,1,1
"16381150",2,"3.24",0,3,26,1,1,1
"16749782",2,"3.37",0,4,7,1,1,1
"16774773",2,"4.672",0,6,18,1,1,1
"16506103",2,"3.115",0,4,15,1,1,1
"16506078",2,"1.02",0,5,5,1,1,1
"16562320",2,"2.23",0,4,10,1,1,1
"16756035",2,"3.37",1,3,3,1,1,1
"15949650",2,"3.4375",0,3,11,1,1,1
"15980941",2,"0.82",0,3,49,1,1,1
"16443658",2,"2.6375",0,3,74,1,1,1
"16731136",2,"3.7675",0,4,31,1,1,1
"16743641",2,"3.7675",0,3,25,1,1,1
"16937425",2,"2.64",0,3,5,1,1,1
"15755937",2,"3.23",0,3,6,1,1,1
"15912320",2,"2.52",0,3,8,1,1,1
"16012280",2,"4.44",0,3,13,1,1,1
"16956124",2,"3.33",0,4,45,1,1,1
"15955905",2,"3.4375",0,3,7,1,1,1
"16124818",2,"4.6",0,4,7,1,1,1
"16143574",2,"3.95",0,5,35,1,1,1
"16349731",2,"1.33",0,3,7,1,1,1
"16368488",2,"1.33",0,3,17,1,1,1
"16881078",2,"4.634",0,4,10,1,1,1
"16962402",2,"3.225",0,3,35,1,1,1
"14812561",2,"2.2825",0,5,4,1,1,1
"15918469",2,"4.7175",0,4,5,1,1,1
"16006027",2,"4.44",0,3,8,1,1,1
"16737285",2,"3.37",0,3,11,1,1,1
"16912307",2,"2.454",0,6,5,1,1,1
"14200175",2,"3.168",1,2,4,1,1,1
"15437593",2,"4.07",1,2,8,1,1,1
"15431340",2,"4.07",1,2,6,1,1,1
"16562366",2,"0.97",0,3,18,1,1,1
"17062363",2,"3.62",0,3,7,1,1,1
"17087400",2,"0.61",0,4,60,1,1,1
"15880932",2,"4.35",0,3,19,1,1,1
"15880933",2,"4.35",0,3,19,1,1,1
"15931060",2,"4.18",0,4,5,1,1,1
"16249902",2,"1.4625",0,3,4,1,1,1
"16518605",2,"4.79",0,3,15,1,1,1
"16562363",2,"0.97",0,3,20,1,1,1
"16674961",2,"2.49",0,3,11,1,1,1
"16749892",2,"3.7675",0,3,6,1,1,1
"16756137",2,"3.7675",0,3,11,1,1,1
"16874829",2,"4.634",0,4,12,1,1,1
"16956153",2,"3.225",0,4,37,1,1,1
"16774775",2,"4.672",0,3,11,1,1,1
"16806149",2,"2.9",0,3,13,1,1,1
"15025369",2,"0",0,1,15,1,1,1
"15924817",2,"2.52",0,3,4,1,1,1
"15931055",2,"4.18",0,3,19,1,1,1
"16024780",2,"4.44",0,3,5,1,1,1
"16087241",2,"0.74",0,3,12,1,1,1
"16156079",2,"4.066666666666666",0,3,30,1,1,1
"16162241",2,"4.5425",0,3,5,1,1,1
"16299767",2,"3.08",0,3,10,1,1,1
"16443664",2,"2.6375",0,4,17,1,1,1
"16681184",2,"2.7925",0,3,44,1,1,1
"16718631",2,"3.7675",0,3,19,1,1,1
"16893552",2,"2.454",0,5,5,1,1,1
"15418833",2,"4.07",1,3,7,1,1,1
"15487985",2,"0",0,1,7,1,1,1
"15880904",2,"3.31",0,3,11,1,1,1
"15912213",2,"4.7175",0,3,7,1,1,1
"15918402",2,"3.4375",0,3,5,1,1,1
"16037259",2,"0.32",0,3,20,1,1,1
"16124720",2,"3.07",0,3,10,1,1,1
"16587351",2,"4.574285714285715",0,4,39,1,1,1
"16743537",2,"3.37",0,4,10,1,1,1
"16881108",2,"0.54",0,3,18,1,1,1
"16918673",2,"2.64",0,4,17,1,1,1
"16943680",2,"2.64",0,3,6,1,1,1
"14606598",2,"0",0,2,4,1,1,1
"15937158",2,"3.655",0,3,8,1,1,1
"15955902",2,"3.4375",0,4,18,1,1,1
"16087350",2,"1.58",0,3,6,1,1,1
"16149828",2,"4.066666666666666",0,4,30,1,1,1
"16424930",2,"1.66",0,3,17,1,1,1
"16806217",2,"2.34",0,3,93,1,1,1
"16843715",2,"2.04",0,4,4,1,1,1
"16881081",2,"4.634",0,5,14,1,1,1
"16881199",2,"2.4575",0,4,18,1,1,1
"14818886",2,"3.2525",0,3,4,1,1,1
"15855981",2,"3.19",0,3,6,1,1,1
"16743639",2,"3.7675",0,4,25,1,1,1
"16943660",2,"3.66",0,3,14,1,1,1
"15830980",2,"3.19",0,3,6,1,1,1
"16143467",2,"3.07",0,3,14,1,1,1
"16812288",2,"3.72",1,4,3,1,1,1
"15749686",2,"3.23",0,3,6,1,1,1
"15824751",2,"2.3",0,3,4,1,1,1
"15855931",2,"4.35",0,3,7,1,1,1
"16562359",2,"2.88",0,4,7,1,1,1
"16131071",2,"3.95",0,7,35,1,1,1
"16518629",2,"1.58",0,3,11,1,1,1
"16799783",2,"4.672",0,5,11,1,1,1
"16893582",2,"4.634",0,4,4,1,1,1
"16974885",2,"4.88",0,3,7,1,1,1
"15443849",2,"4.07",1,2,8,1,1,1
"16762283",2,"3.37",1,5,5,1,1,1
"15431337",2,"4.07",0,5,10,1,1,1
"15787167",2,"3.5025",0,3,9,1,1,1
"16887415",2,"2.64",0,3,26,1,1,1
"16924806",2,"2.454",0,5,5,1,1,1
"17074894",2,"0.415",0,5,30,1,1,1
"15830981",2,"3.19",0,3,7,1,1,1
"15855982",2,"3.19",0,3,6,1,1,1
"15887245",2,"3.19",0,3,10,1,1,1
"16487307",2,"2.1175",0,5,11,1,1,1
"16556116",2,"0.97",0,3,18,1,1,1
"16756140",2,"3.7675",0,4,6,1,1,1
"16774767",2,"3.65",0,3,52,1,1,1
"16874826",2,"4.634",0,5,12,1,1,1
"17062395",2,"0.61",0,4,64,1,1,1
"16162297",2,"4.693333333333333",0,3,4,1,1,1
"16737287",2,"3.37",0,4,9,1,1,1
"17062358",2,"2.66",0,3,12,1,1,1
"16693715",2,"2.49",0,4,9,1,1,1
"15855990",2,"3.19",0,3,8,1,1,1
"16612340",2,"0.53",0,3,4,1,1,1
"16799972",2,"2.34",0,3,6,1,1,1
"16781025",2,"4.672",0,5,17,1,1,1
"14606600",2,"0",0,2,4,1,1,1
"16518680",2,"1.01",0,3,13,1,1,1
"16024778",2,"4.44",0,3,7,1,1,1
"16055999",2,"4.92",0,3,4,1,1,1
"16618605",2,"3.82",0,3,49,1,1,1
"16537380",2,"4.48",0,3,14,1,1,1
"14156413",2,"4.763333333333334",1,3,50,1,1,1
"16537434",2,"1.01",0,3,14,1,1,1
"15924820",2,"2.52",0,3,8,1,1,1
"16443665",2,"2.6375",0,3,19,1,1,1
"16024664",2,"3.81",0,3,12,1,1,1
"16506139",2,"3.61",0,3,32,1,1,1
"16312183",2,"2.93",0,3,4,1,1,1
"16862470",2,"2.04",0,3,113,1,1,1
"16687405",2,"2.9675",0,3,6,1,1,1
"16962397",2,"3.225",0,3,9,1,1,1
"16681212",2,"2.49",0,4,11,1,1,1
"16124821",2,"4.6",0,6,35,1,1,1
"16187360",2,"2.67",0,3,7,1,1,1
"16931148",2,"3.225",0,4,35,1,1,1
"15899720",2,"4.7175",0,3,4,1,1,1
"16724912",2,"2.9675",0,3,12,1,1,1
"16124851",2,"3.26",0,3,7,1,1,1
"16499807",2,"3.225",0,4,11,1,1,1
"16487398",2,"4.334",0,3,6,1,1,1
"16487304",2,"2.1175",0,3,11,1,1,1
"16131102",2,"3.26",0,3,7,1,1,1
"15037871",2,"0",0,1,15,1,1,1
"15805977",2,"0.91",0,3,7,1,1,1
"14656606",2,"0",0,1,4,1,1,1
"16706156",2,"2.9675",0,3,12,1,1,1
"16774875",2,"4.11",0,4,9,1,1,1
"15793415",2,"3.5025",0,4,40,1,1,1
"16718660",2,"2.9675",0,3,13,1,1,1
"15924808",2,"4.18",0,4,7,1,1,1
"16743526",2,"4.672",0,3,5,1,1,1
"16881082",2,"4.634",0,5,12,1,1,1
"16199809",2,"4.02",0,3,4,1,1,1
"15980905",2,"4.09",0,3,8,1,1,1
"16956150",2,"3.225",0,3,34,1,1,1
"16324756",2,"0.69",0,3,4,1,1,1
"16174888",2,"1.92",0,4,12,1,1,1
"16024779",2,"4.44",0,3,7,1,1,1
"14818813",2,"2.2825",0,4,4,1,1,1
"16187361",2,"2.67",0,3,7,1,1,1
"16968627",2,"2.6475",0,3,10,1,1,1
"16956160",2,"3.66",0,3,45,1,1,1
"16018531",2,"4.44",0,3,13,1,1,1
"17056109",2,"3.62",0,5,7,1,1,1
"16199806",2,"4.693333333333333",0,4,4,1,1,1
"14162663",2,"4.763333333333334",0,3,50,1,1,1
"17037368",2,"3.43",0,3,15,1,1,1
"16593594",2,"0.53",0,3,43,1,1,1
"16562381",2,"4.48",0,3,17,1,1,1
"16887333",2,"4.634",0,5,12,1,1,1
"16531102",2,"2.88",0,4,6,1,1,1
"16468650",2,"4.64",0,3,45,1,1,1
"16731149",2,"1.96",0,3,69,1,1,1
"16606105",2,"4.574285714285715",0,3,42,1,1,1
"16512383",2,"1.58",0,3,11,1,1,1
"16818539",2,"3.72",1,5,3,1,1,1
"16618604",2,"3.82",0,3,51,1,1,1
"16781030",2,"4.672",0,7,9,1,1,1
"16662434",2,"2.7925",0,3,48,1,1,1
"16212317",2,"2.545",0,4,4,1,1,1
"15837290",2,"2.86",0,3,5,1,1,1
"16543630",2,"4.48",0,3,10,1,1,1
"16943661",2,"3.66",0,3,38,1,1,1
"15999660",2,"2.81",0,3,32,1,1,1
"17043635",2,"1.1375",0,3,4,1,1,1
"16737281",2,"3.37",0,4,4,1,1,1
"15887155",2,"3.31",0,3,13,1,1,1
"16049745",2,"4.92",0,4,9,1,1,1
"16962376",2,"3.33",0,3,13,1,1,1
"16949909",2,"3.66",0,3,45,1,1,1
"15918558",2,"4.18",0,3,8,1,1,1
"15912318",2,"2.52",0,3,8,1,1,1
"16306009",2,"0.69",0,3,7,1,1,1
"16543569",2,"2.23",0,6,9,1,1,1
"16337253",2,"3.04",0,3,6,1,1,1
"16762284",2,"3.37",1,5,4,1,1,1
"16468655",2,"4.64",0,3,81,1,1,1
"16506083",2,"2.763333333333333",0,7,5,1,1,1
"15999658",2,"3.81",0,4,8,1,1,1
"16824787",2,"3.72",0,4,9,1,1,1
"16556071",2,"2.23",0,7,10,1,1,1
"16937400",2,"3.225",0,3,33,1,1,1
"15943559",2,"4.18",0,5,5,1,1,1
"16962380",2,"3.433333333333333",0,4,7,1,1,1
"15918573",2,"2.52",0,3,5,1,1,1
"15918563",2,"4.18",0,3,5,1,1,1
"16512377",2,"1.58",0,3,11,1,1,1
"16193557",2,"4.693333333333333",0,3,6,1,1,1
"15212600",2,"0.39",1,5,3,1,1,1
"15093796",2,"4.34",1,3,8,1,1,1
"17068704",2,"1.985",0,3,13,1,1,1
"16018527",2,"4.44",0,3,8,1,1,1
"16793534",2,"4.672",1,5,7,1,1,1
"16868574",2,"4.634",1,6,4,1,1,1
"15887243",2,"3.19",0,4,10,1,1,1
"16868577",2,"4.634",0,3,12,1,1,1
"15868403",2,"2.0675",0,3,13,1,1,1
"16449913",2,"2.6375",0,3,15,1,1,1
"16330939",2,"0.56",0,3,7,1,1,1
"16649926",2,"2.7925",0,3,7,1,1,1
"16831216",2,"2.04",0,3,45,1,1,1
"14281545",2,"3.39",0,3,19,1,1,1
"17081147",2,"0.61",0,3,63,1,1,1
"16706165",2,"2.9675",0,3,4,1,1,1
"16549855",2,"3.82",0,5,6,1,1,1
"16549936",2,"1.01",0,3,12,1,1,1
"15968405",2,"3.4375",0,3,7,1,1,1
"17043639",2,"2.1214285714285714",0,3,6,1,1,1
"16562321",2,"2.23",0,6,10,1,1,1
"16718688",2,"2.18",0,3,18,1,1,1
"16887301",2,"3.72",0,5,5,1,1,1
"17049882",2,"1.825",0,3,6,1,1,1
"15968433",2,"0.82",0,3,46,1,1,1
"15968409",2,"3.4375",0,3,35,1,1,1
"16806223",2,"2.34",0,3,14,1,1,1
"17106152",2,"0.61",0,4,27,1,1,1
"16143577",2,"4.066666666666666",0,4,30,1,1,1
"15974689",2,"0.82",0,3,48,1,1,1
"16743638",2,"3.7675",0,4,6,1,1,1
"16431160",2,"2.6375",0,3,24,1,1,1
"15943418",2,"4.9225",0,3,13,1,1,1
"16956149",2,"3.225",0,3,6,1,1,1
"15762187",2,"3.23",0,3,5,1,1,1
"16893584",2,"4.634",0,4,4,1,1,1
"16499886",2,"3.61",0,4,33,1,1,1
"16005909",2,"3.81",0,3,8,1,1,1
"15955942",2,"0.82",0,3,4,1,1,1
"16506080",2,"1.02",0,6,5,1,1,1
"16256012",2,"3.08",0,4,6,1,1,1
"15968438",2,"0.82",0,3,36,1,1,1
"16856072",2,"4.634",1,7,4,1,1,1
"15999669",2,"3.92",0,3,31,1,1,1
"16081000",2,"4.92",0,3,4,1,1,1
"16874942",2,"2.4575",0,3,6,1,1,1
"17018663",2,"0.47",0,3,30,1,1,1
"16706158",2,"2.9675",0,3,10,1,1,1
"15855988",2,"3.19",0,3,8,1,1,1
"16568613",2,"0.97",0,3,15,1,1,1
"16093610",2,"1.58",0,3,13,1,1,1
"16762285",2,"3.37",1,4,3,1,1,1
"15980916",2,"4.9225",0,3,31,1,1,1
"16080999",2,"4.92",0,3,5,1,1,1
"16099856",2,"1.58",0,3,6,1,1,1
"15955904",2,"3.4375",0,3,7,1,1,1
"14637855",2,"0",0,1,4,1,1,1
"16512327",2,"1.02",0,5,6,1,1,1
"16031030",2,"4.44",0,3,7,1,1,1
"16568614",2,"0.97",0,3,14,1,1,1
"16868697",2,"2.4575",0,3,18,1,1,1
"16137216",2,"3.07",0,3,14,1,1,1
"15812169",2,"3.5025",0,3,49,1,1,1
"16512352",2,"3.115",0,4,15,1,1,1
"16868695",2,"2.4575",0,3,18,1,1,1
"16756225",2,"2.4625",0,3,81,1,1,1
"16574822",2,"2.23",0,6,10,1,1,1
"16968635",2,"4.88",0,3,7,1,1,1
"16987400",2,"3.64",0,3,19,1,1,1
"15943401",2,"3.4375",0,3,11,1,1,1
"16924922",2,"2.64",0,3,24,1,1,1
"15962165",2,"4.9225",0,3,12,1,1,1
"15880983",2,"0.21",0,3,6,1,1,1
"16218433",2,"2.9",0,3,10,1,1,1
"15412582",2,"4.07",1,3,4,1,1,1
"16312270",2,"3.08",0,4,10,1,1,1
"14825075",2,"4.642",0,3,18,1,1,1
"15031621",2,"0",0,1,15,1,1,1
"16468592",2,"3.115",1,5,0,1,1,1
"16399795",2,"0.92",1,6,0,1,1,1
"16456088",2,"1.44",1,6,0,1,1,1
"16518570",2,"2.23",1,5,0,1,1,1
"16412332",2,"0.7933333333333333",1,6,0,1,1,1
"16418555",2,"1.14",1,7,0,1,1,1
"16337308",2,"1.2866666666666666",1,6,0,1,1,1
"16468588",2,"1.44",1,3,0,1,1,1
"16387314",2,"1.14",1,6,0,1,1,1
"16362322",2,"0.92",1,4,0,1,1,1
"16418559",2,"1.14",1,9,0,1,1,1
"16362309",2,"1.2866666666666666",1,7,0,1,1,1
"16493565",2,"0.865",1,13,0,1,1,1
"16449828",2,"1.14",1,3,0,1,1,1
"16449814",2,"1.14",1,6,0,1,1,1
"16387317",2,"1.14",1,7,0,1,1,1
"16506069",2,"1.02",1,11,0,1,1,1
"16456092",2,"1.89",1,5,0,1,1,1
"16437330",2,"1.14",1,2,0,1,1,1
"16387309",2,"1.14",1,7,0,1,1,1
"16387311",2,"1.14",1,4,0,1,1,1
"16493576",2,"1.02",1,7,0,1,1,1
"16387319",2,"1.14",1,8,0,1,1,1
"16362320",2,"1.14",1,4,0,1,1,1
"16399806",2,"1.14",1,10,0,1,1,1
"16499814",2,"2.23",1,6,0,1,1,1
"16393552",2,"0.96",1,12,0,1,1,1
"16424823",2,"1.14",1,5,0,1,1,1
"16462314",2,"1.14",1,11,0,1,1,1
"16468585",2,"2.763333333333333",1,4,0,1,1,1
"16474807",2,"2.1175",1,5,0,1,1,1
"16468562",2,"1.14",1,14,0,1,1,1
"16393570",2,"1.14",1,10,0,1,1,1
"16437331",2,"1.14",1,5,0,1,1,1
"16349804",2,"1.2866666666666666",1,7,0,1,1,1
"16368543",2,"0.96",1,7,0,1,1,1
"16406043",2,"1.3466666666666667",1,3,0,1,1,1
"16456057",2,"2.1175",1,9,0,1,1,1
"16499816",2,"0.865",1,13,0,1,1,1
"16493568",2,"1.02",1,18,0,1,1,1
"16406076",2,"1.14",1,9,0,1,1,1
"16424835",2,"0.84",1,5,0,1,1,1
"16468557",2,"2.1175",1,6,0,1,1,1
"16381065",2,"1.14",1,5,0,1,1,1
"16393547",2,"0.96",1,7,0,1,1,1
"16331065",2,"1.66",1,6,0,1,1,1
"16343568",2,"1.66",1,6,0,1,1,1
"16462308",2,"2.1175",1,7,0,1,1,1
"16374796",2,"0.96",1,9,0,1,1,1
"16487324",2,"1.02",1,7,0,1,1,1
"16374806",2,"0.96",1,6,0,1,1,1
"16356056",2,"1.2866666666666666",1,5,0,1,1,1
"16362308",2,"1.2866666666666666",1,7,0,1,1,1
"16456079",2,"2.763333333333333",1,4,0,1,1,1
"16474824",2,"1.02",1,15,0,1,1,1
"16481071",2,"1.02",1,8,0,1,1,1
"16406052",2,"1.14",1,8,0,1,1,1
"16412300",2,"1.14",1,6,0,1,1,1
"16424805",2,"1.14",1,9,0,1,1,1
"16437314",2,"1.14",1,9,0,1,1,1
"16474833",2,"2.763333333333333",1,2,0,1,1,1
"16349802",2,"1.2866666666666666",1,5,0,1,1,1
"16374816",2,"1.14",1,4,0,1,1,1
"16387290",2,"1.3466666666666667",1,5,0,1,1,1
"16406061",2,"1.14",1,11,0,1,1,1
"16431076",2,"1.14",1,4,0,1,1,1
"16374793",2,"0.96",1,8,0,1,1,1
"16456064",2,"1.14",1,11,0,1,1,1
"16362300",2,"0.96",1,6,0,1,1,1
"16412303",2,"1.14",1,8,0,1,1,1
"16449834",2,"1.44",1,6,0,1,1,1
"16468564",2,"1.14",1,15,0,1,1,1
"16387300",2,"0.96",1,13,0,1,1,1
"16443587",2,"1.44",1,6,0,1,1,1
"16449827",2,"1.14",1,4,0,1,1,1
"16362311",2,"1.2866666666666666",1,6,0,1,1,1
"16393548",2,"0.96",1,9,0,1,1,1
"16424811",2,"1.14",1,12,0,1,1,1
"16412328",2,"1.14",1,6,0,1,1,1
"16368561",2,"1.195",1,8,0,1,1,1
